所在縣市,識別碼,栓位X坐標(TWD97),栓位Y坐標(TWD97),消防栓形態(種類編碼)
臺中市,0462006217666700340023,218013.075,2667456.904,4
臺中市,0462006217666700340026,218094.005,2667464.078,4
臺中市,0462006217666700340035,218205.708,2667447.902,4
臺中市,0462006217666700340043,218343.437,2667381.385,4
臺中市,0462006217666700340018,217943.816,2667513.728,4
臺中市,0462006217666700340017,217942.861,2667458.99,4
臺中市,0462006217666700340032,218155.115,2667535.91,4
臺中市,0462006217666700340031,218145.243,2667499.91,4
臺中市,0462006217666700340041,218311.749,2667460.659,4
臺中市,0462006217666700340036,218262.2,2667549.37,4
臺中市,0462006217666700340037,218274.719,2667571.082,4
臺中市,0462006217666700340038,218278.385,2667569.331,4
臺中市,0462006218466700340005,218407.348,2667463.675,4
臺中市,0462006217666700340028,218101.279,2667532.624,4
臺中市,0462006217666700340025,218093.197,2667531.571,4
臺中市,0462006218466700340007,218443.502,2667513.401,4
臺中市,0462006218466700340012,218476.18,2667381.354,4
臺中市,0462006218466700340008,218443.827,2667509.526,4
臺中市,0462006218466700340009,218431.256,2667596.895,4
臺中市,0462006218466760340006,218459.372,2667653.976,4
臺中市,0462006217666760340016,218092.263,2667600.626,4
臺中市,0462006217666760340029,218368.86,2667625.635,4
臺中市,0462006217666760340015,218090.664,2667600.672,4
臺中市,0462006217666760340018,218100.489,2667784.291,4
臺中市,0462006217666760340017,218100.439,2667634.94,4
臺中市,0462006217666760340024,218235.384,2667689.228,4
臺中市,0462006217666760340026,218296.788,2667661.66,4
臺中市,0462006217666760340020,218128.855,2667605.032,4
臺中市,0443007209669580300005,209603.051,2695858.066,2
臺中市,0443007208869640300002,209058.134,2696667.028,0
臺中市,0443007208869640300003,209126.128,2696610.356,0
臺中市,0443007208869580300003,209409.104,2696233.103,2
臺中市,0443007208869580320001,209367.066,2696325.894,2
臺中市,0443007208869520340001,208827.546,2695716.743,4
臺中市,0443007209669520340005,210049.139,2695748.941,4
臺中市,0443007208869580340008,209433.457,2696223.931,4
臺中市,0443007208869640340008,209284.467,2696589.811,4
臺中市,0443007209669580340004,210136.548,2696391.125,4
臺中市,0443007209669640340003,209753.881,2696479.286,4
臺中市,0443007209669580340003,209884.177,2696117.27,4
臺中市,0443007209669580340002,210104.812,2695914.512,4
臺中市,0443007209669580340001,209627.427,2695847.61,4
臺中市,0443007208869640340004,209343.617,2696575.735,4
臺中市,0443007208069580340002,208670.08,2696034.556,4
臺中市,0443007208869580340006,208867.25,2696124.24,4
臺中市,0443007208069640340006,208518.582,2696553.74,4
臺中市,0443007208869580340007,209558.985,2696207.292,4
臺中市,0443007208069580340004,208271.295,2696319.427,4
臺中市,0443007209669640340004,210243.112,2696530.843,4
臺中市,0443007208869640340007,209111.911,2696956.839,4
臺中市,0443007208869580340004,209555.227,2696190.618,4
臺中市,0443007209669640340002,209967.496,2696784.143,4
臺中市,0443007209669640340001,209605.781,2696411.408,4
臺中市,0443007209669520300002,209661.375,2695574.298,2
臺中市,0443007209669520320001,209707.074,2695269.832,2
臺中市,0443007209669460340013,209870.191,2695158.353,4
臺中市,0443007209669520340009,210075.983,2695441.413,4
臺中市,0443007209669460340002,209737.732,2695111.649,4
臺中市,0443007209669520340010,210062.976,2695546.697,4
臺中市,0443007208869460340001,209503.886,2695086.902,4
臺中市,0443007209669460340014,209865.293,2695074.23,4
臺中市,0443007209669460340012,209916.542,2695141.591,4
臺中市,0443007209669520340006,209802.069,2695213.766,4
臺中市,0443007209669460340011,209972.764,2695157.025,4
臺中市,0443007209669520340008,210036.372,2695214.241,4
臺中市,0443007209669460340015,209817.127,2695127.293,4
臺中市,0443007209669520340007,209917.385,2695240.075,4
臺中市,0443007209669460300004,209814.365,2694982.31,2
臺中市,0443007209669520300003,209676.957,2695604.423,2
臺中市,0443007209669520300001,209665.141,2695553.488,2
臺中市,0443007209669460300005,209972.228,2694794.154,2
臺中市,0443007210469520340005,210460.758,2695368.52,4
臺中市,0443007209669460340016,209968.841,2695041.29,4
臺中市,0452003209666640320001,209923.612,2666673.834,2
臺中市,0452003211266700320002,211218.308,2667488.014,2
臺中市,0452003209666640320003,210014.824,2666647.87,2
臺中市,0452003210466760300010,211072.575,2667924.607,0
臺中市,0452003210466640320009,211036.874,2666486.625,2
臺中市,0452003210466760300029,210973.564,2667956.712,0
臺中市,0452003211266700320001,211229.683,2667554.574,2
臺中市,0452003210466640340032,210924.482,2666732.602,4
臺中市,0452003211266760320001,211231.24,2667714.183,2
臺中市,0452003210466640340033,210958.659,2666734.063,4
臺中市,0452003209666640320005,210098.417,2666625.2,2
臺中市,0452003211266760320002,211208.731,2667692.451,2
臺中市,0452003211266700340008,211919.015,2667136.234,4
臺中市,0452003210466700340018,210870.239,2667288.784,4
臺中市,0452003210466640340021,210821.613,2666676.884,4
臺中市,0452003210466640340024,210986.072,2666717.047,4
臺中市,0452003210466640340025,210990.509,2666525.16,4
臺中市,0452003210466640340023,210924.263,2666522.357,4
臺中市,0452003210466640340028,211179.51,2666731.54,4
臺中市,0452003209666640340030,210247.893,2666669.403,4
臺中市,0452003209666640340021,210086.107,2666685.774,4
臺中市,0452003211266640340003,211265.905,2666873.458,4
臺中市,0452003210466640320010,210410.657,2666546.179,2
臺中市,0452003210466640340027,211102.522,2666830.532,4
臺中市,0452003211266640340001,211223.731,2666558.506,4
臺中市,0452003211266640340005,211375.108,2666633.342,4
臺中市,0452003211266700340007,211330.686,2667285.988,4
臺中市,0452003210466760300030,211107.016,2667663.086,0
臺中市,0452003210466760300011,211169.971,2667915.828,0
臺中市,0452003210466760340009,211058.763,2667897.952,4
臺中市,0452003210466760320002,211142.231,2667698.219,2
臺中市,0452003210466760300013,211105.33,2667944.649,0
臺中市,0452003210466760320003,211069.347,2667704.612,2
臺中市,0452003210466760300005,211177.148,2667656.892,0
臺中市,0452003210466760300012,211189.661,2667937.956,0
臺中市,0452003211266640320002,211527.083,2666611.902,2
臺中市,0452003211266640320003,211546.165,2666680.829,2
臺中市,0452003209666640340029,210240.293,2666730.905,4
臺中市,0452003209666640320007,210165.953,2666606.813,2
臺中市,0452003210466640340030,210410.001,2666740.949,4
臺中市,0452003209666640340024,210163.047,2666663.73,4
臺中市,0452003209666640340039,210376.389,2666642.305,4
臺中市,0452003209666640320008,210326.391,2666562.937,2
臺中市,0452003210466640320013,210530.244,2666635.454,2
臺中市,0452003209666640340042,210385.989,2666609.353,4
臺中市,0452003209666640340035,210332.534,2666617.464,4
臺中市,0452003209666640320009,210249.973,2666583.999,2
臺中市,0452003210466640320016,210475.546,2666575.102,2
臺中市,0452003211266640340004,211373.865,2666494.464,4
臺中市,0452003211266640340002,211266.864,2666452.112,4
臺中市,0452003210466640320001,210543.747,2666949.602,2
臺中市,0452003210466640320002,210464.387,2666967.252,2
臺中市,0452003210466640320008,210609.907,2666934.994,2
臺中市,0452003209666640320004,209671.653,2666747.417,2
臺中市,0452003209666700320001,210154.851,2667042.241,2
臺中市,0452003208866640320001,209445.017,2666814.414,2
臺中市,0452003209666700340048,210085.152,2667367.311,4
臺中市,0452003209666640340027,210185.437,2666889.317,4
臺中市,0452003209666700340009,209732.985,2667050.129,4
臺中市,0452003208866700340042,209333.177,2667086.279,4
臺中市,0452003209666640340011,209870.866,2667010.05,4
臺中市,0452003210466760300016,210853.376,2667986.06,0
臺中市,0452003210466640320004,210498.818,2666997.463,2
臺中市,0452003209666640340043,210377.792,2666882.285,4
臺中市,0452003209666640340037,210318.271,2666877.37,4
臺中市,0452003209666700340006,209700.795,2667208.982,4
臺中市,0452003210466700340006,210483.209,2667188.937,4
臺中市,0452003209666700340023,210146.006,2667279.054,4
臺中市,0452003210466640340029,210509.056,2666708.547,4
臺中市,0452003209666700340026,210200.436,2667272.097,4
臺中市,0452003209666760340017,209654.053,2667948.123,4
臺中市,0452003208866700340060,209415.232,2667379.174,4
臺中市,0452003209666700340028,210272.598,2667262.833,4
臺中市,0452003209666760340018,209941.228,2668040.22,4
臺中市,0452003210466700340024,210547.978,2667483.677,4
臺中市,0452003208866640320004,209588.597,2666771.71,2
臺中市,0452003210466760300014,210905.332,2667951.184,0
臺中市,0452003210466700300025,210609.544,2667317.577,0
臺中市,0452003210466700300002,210464.545,2667027.302,0
臺中市,0452003209666760340014,209893.311,2667792.858,4
臺中市,0452003210466700340005,210428.914,2667242.692,4
臺中市,0452003209666700340044,209814.913,2667044.378,4
臺中市,0452003208866700340050,209459.925,2667299.176,4
臺中市,0452003208866640340007,209345.603,2666935.641,4
臺中市,0452003208866700340049,209423.063,2667159.38,4
臺中市,0452003208866700340041,209299.263,2667016.386,4
臺中市,0452003208866700340044,209364.387,2667005.228,4
臺中市,0452003209666700340045,209988.987,2667102.683,4
臺中市,0452003208866760340002,209526.729,2668121.639,4
臺中市,0452003208866700340047,209394.474,2667084.832,4
臺中市,0452003209666640340044,209753.122,2666791.44,4
臺中市,0452003210466760340023,210448.333,2668002.985,4
臺中市,0452003210466760340024,210637.433,2668127.724,4
臺中市,0452003210466760340027,210550.566,2668106.851,4
臺中市,0452003208866640340010,209446.019,2666961.594,4
臺中市,0452003209666700340033,210091.427,2667432.951,4
臺中市,0452003210466760340002,210519.25,2667725.545,4
臺中市,0452003210466760340003,210561.212,2667762.289,4
臺中市,0452003209666700340035,210028.203,2667435.68,4
臺中市,0452003209666700340037,209943.444,2667404.836,4
臺中市,0452003209666700340036,209974.498,2667396.062,4
臺中市,0452003210466700340012,210559.298,2667324.507,4
臺中市,0452003209666700340042,210306.556,2667570.412,4
臺中市,0452003209666760340013,210333.197,2668108.833,4
臺中市,0452003210466700340020,210673.254,2667311.298,4
臺中市,0452003210466700340019,210804.574,2667296.226,4
臺中市,0452003210466760340025,210709.542,2668067.106,4
臺中市,0452003210466700340015,210520.358,2667495.783,4
臺中市,0452003210466700340016,210520.074,2667568.896,4
臺中市,0452003210466760340028,210458.974,2667615.343,4
臺中市,0452003209666700340040,210234.163,2667136.722,4
臺中市,0452003210466700340022,210460.391,2667123.019,4
臺中市,0452003209666700340038,210193.706,2667508.641,4
臺中市,0452003209666700340041,210307.087,2667133.147,4
臺中市,0452003209666700340034,210135.435,2667479.723,4
臺中市,0452003209666760340007,209827.394,2667940.841,4
臺中市,0452003208866640340012,209510.118,2666894.284,4
臺中市,0452003209666760340001,209673.735,2667733.557,4
臺中市,0452003210466700340010,210513.797,2667201.851,4
臺中市,0452003209666700340021,210087.059,2667420.386,4
臺中市,0452003209666700340018,209946.157,2667154.237,4
臺中市,0452003209666700340014,209826.303,2667254.549,4
臺中市,0452003209666700340017,209873.641,2667295.568,4
臺中市,0452003209666640340023,210107.671,2666877.097,4
臺中市,0452003210466700320001,210417.356,2667015.791,2
臺中市,0452003209666640340032,210256.377,2666921.203,4
臺中市,0452003210466640320003,210787.849,2666941.82,2
臺中市,0452003209666700340020,210074.634,2667145.906,4
臺中市,0452003209666700320002,210198.619,2667068.062,2
臺中市,0452003209666640340025,210170.109,2666810.614,4
臺中市,0452003209666640340038,210334.413,2666799.096,4
臺中市,0452003210466640340003,210437.064,2666838.864,4
臺中市,0452003209666700340005,209661.076,2667163.895,4
臺中市,0452003209666700340011,209800.704,2667209.842,4
臺中市,0452003209666640340033,210272.203,2666953.897,4
臺中市,0452003209666700340031,210372.354,2667346.543,4
臺中市,0452003210466700340007,210495.054,2667055.901,4
臺中市,0452003210466700340008,210505.669,2667127.935,4
臺中市,0452003209666700340004,209664.321,2667043.517,4
臺中市,0452003209666640340015,209958.083,2666755.426,4
臺中市,0452003209666640340002,209638.357,2666991.671,4
臺中市,0452003209666640340010,209847.926,2666924.819,4
臺中市,0452003209666640340007,209764.4,2666884.452,4
臺中市,0452003209666700340029,210320.155,2667385.676,4
臺中市,0452003210466700340009,210504.386,2667364.109,4
臺中市,0452003209666700340003,209666.237,2667127.419,4
臺中市,0452003209666700340046,210127.595,2667144.847,4
臺中市,0452003209666700340001,209622.45,2667074.896,4
臺中市,0452003209666700340007,209722.1,2667176.468,4
臺中市,0452003209666700340002,209612.43,2667110.557,4
臺中市,0452003209666700340013,209805.906,2667012.504,4
臺中市,0452003208866700340053,209565.737,2667041.736,4
臺中市,0452003209666760340010,209907.913,2667845.001,4
臺中市,0452003208866700340052,209552.108,2667169.162,4
臺中市,0452003210466700340023,210613.66,2667206.427,4
臺中市,0452003210466640320005,210736.894,2666930.861,2
臺中市,0452003208866700340054,209594.131,2667251.016,4
臺中市,0452003209666640320006,209750.557,2666724.419,2
臺中市,0452003208866640340017,209573.324,2666829.14,4
臺中市,0452003209666640340008,209826.618,2666867.948,4
臺中市,0452003209666640340014,209945.73,2666839.713,4
臺中市,0452003209666640340004,209690.319,2666913.799,4
臺中市,0452003210466640320011,210826.674,2666988.871,2
臺中市,0452003210466700340004,210471.108,2667092.048,4
臺中市,0452003210466700340013,210533.002,2667356.953,4
臺中市,0452003210466700340003,210471.749,2667334.707,4
臺中市,0452003208866640340011,209488.616,2666828.507,4
臺中市,0452003210466700340014,210512.351,2667428.189,4
臺中市,0452003210466760340001,210474.858,2667626.103,4
臺中市,0452003208866640340014,209526.412,2666851.09,4
臺中市,0452003208866640340016,209551.977,2666928.994,4
臺中市,0452003210466640340002,210406.854,2666773.471,4
臺中市,0452003208866640340015,209535.497,2666972.6,4
臺中市,0452003208866640340018,209576.627,2666995.695,4
臺中市,0452003209666760340015,210375.379,2667613.588,4
臺中市,0452003210466760340020,210427.0,2668085.6,4
臺中市,0452003209666700340043,210386.185,2667127.953,4
